supermarket,category,name,description,price,reference_price,reference_unit,insert_date
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_yogures_desnatados,Yogur desnatado con trozos de melocotón sin azúcar añadido Carrefour pack de 4 unidades de 125 g.,,0.8,1.6,kg,2021-01-06 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_pescado_y_marisco_congelado,Cola de merluza austral congelada Pescatrade 425 g,425 G.,5.99,14.98,kg,2020-11-18 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_tinto,La Planta Tinto Con Crianza 2018,,8.5,8.5,ud,2021-01-13 00:00:00
433463D95980C252B92C204E3655BB81,mascotas_gatos_pienso_para_gatos,Purina Friskies Pienso para Gato Control Bolas de Pelo Gato de Interior Pollo y Verduras 3Kg,3 Kg.,7.9,2.63,kg,2020-11-08 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_legumbres_legumbres_preparadas,LITORAL lentejas a la riojana lata 430 gr,,1.99,4.63,€/Kg.,2020-12-06 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_aguas_y_zumos_zumos_no_refrigerados,Zumo de fresa y plátano 0% materia grasa Bifrutas sin gluten pack de 6 briks de 200 ml.,Pack 6x20 Cl.,1.91,1.59,l,2020-12-06 01:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,postres_y_yogures_gelatina_y_otros_postres,Panna Cotta de café con leche Hacendado,Pack-4,1.5,3.75,kg,2020-09-18 04:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cosmetica_ojos,Perfilador de ojos Superliner Le Khol nº 111 Urban Grey L'Oréal 1 ud.,1 Ud.,5.95,5.95,ud,2020-11-20 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_pescado_fresco,Sardina 500 g aprox,14-16 Pzas/kilo. 500.0 G. Aprox,1.97,3.95,kg,2020-10-15 15:00:00
ADCA3FE6444F01A88B191BBCD4249311,congelados_y_helados_helados_conos,NESTLE helado cono kit kat classic caja 4 uds 240 gr,,3.99,16.09,€/Kg.,2020-08-27 04:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papeleria_pequeno_accesorio,Perforador,1 Ud.,1.2,1.2,ud,2020-10-21 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papeleria_boligrafos_y_correctores,Cinta Correctora Mini 5mm x 6m Milan,1 Ud,2.15,2.15,ud,2020-07-26 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_marisco,Bogavante americano grande crudo East Coast Seafood congelado,Pieza,15.0,27.27,kg,2020-12-04 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_pescado_y_marisco_congelado,Cola de langosta congelada cruda Delfín 196 g.,196 G.,13.75,70.15,kg,2020-11-13 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_licores_y_cremas_pacharan,Pacharán Anduí 1 l.,1 L.,7.25,7.25,l,2020-12-02 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_preparacion_de_postres_gelatinas,ROYAL gelatina sabor fresa caja 114 gr,,2.15,18.86,€/Kg.,2020-10-25 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_conservacion_de_alimentos_bolsas,Bolsas para bocadillos de 17x24 cm. Albal 50 ud.,50 Ud.,1.51,0.03,ud,2020-07-23 16:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_conservas_de_vegetales,Pimientos del Piquillo en tiras al ajillo Carrefour 225 g.,,0.99,4.4,kg,2021-01-23 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_verduras_y_hortalizas_hortalizas,Nabo blanco manojo de 500 g,500 G,1.39,2.78,ud,2020-10-20 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_vinos_internacionales,Mionetto Blanco,,8.25,8.25,ud,2021-01-12 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papel_y_celulosa_servilletas,Set de Servilletas  2 capas de Celulosa RENOVA Cocktail 90pz - Blancas,90 Ud,1.7,0.02,ud,2020-12-08 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,conservas_caldos_y_cremas_berberechos_y_mejillones,Navajuelas del Pacífico al natural Cono sur,Lata,1.39,22.06,kg,2021-01-10 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_chocolates_turrones_y_bombones,Bombones de chocolate blanco Lindt Lindor 200 g.,200 G.,5.6,28.0,kg,2020-10-24 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_vinos_tintos_galicia,MARQUÉS DE LA CONCORDIA vino tinto DO Rioja botella 75 cl,,6.99,9.32,€/l.,2021-01-11 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_platos_preparados,Hummus con curry ecológico La Piara sin gluten 200 g.,200 G.,3.75,18.75,kg,2020-10-20 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_jamon_serrano_e_iberico_envasado,Jamón curado D.O.P Teruel De Nuestra Tierra 100 g,100 G,2.97,29.7,kg,2020-10-26 13:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_pescado_fresco,Lenguado ración 125 g aprox,,1.49,11.9,kg,2021-01-21 00:00:00
433463D95980C252B92C204E3655BB81,bebe_alimentacion_infantil_agua_embotellada,"Agua ecológica Glaice alcalina ionizada 1,25 l.","1,25 L.",1.51,1.21,l,2020-10-04 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_salsas_y_tomate_frito,Pisto casero Helios sin gluten tarro 580 g.,580 G.,2.2,3.79,kg,2020-10-22 15:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_vinos_internacionales,Vino Spumante Moscato rosado Caldirola 75 cl.,,4.05,4.05,ud,2021-01-07 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_facial_y_corporal_afeitado_y_cuidado_para_hombre,Lote Precision System 5 Deliplus,Caja,8.5,8.5,ud,2020-11-15 00:00:00
433463D95980C252B92C204E3655BB81,bebe_alimentacion_infantil_postres_zumos_petit_y_yogures_infantiles,Postre lácteos con cereales desde 6 meses Nestlé Yogolino sin aceite de palma pack de 4 unidades de 100 g.,,2.39,23.9,kg,2020-12-23 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_cereales_y_barritas,Cereales integrales con caramelo y chocolate Lion Nestlé 675 g.,675 G.,3.95,5.85,kg,2020-10-29 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,panaderia_y_pasteleria_tartas_y_pasteles,Surtido de repostería congelada,Bandeja,4.0,18.6,kg,2020-09-27 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_galletas_con_chocolate,DIA chocoaros blancos paquete 150 grs,,0.59,3.93,€/Kg.,2020-07-28 16:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_higiene_bucal_cepillos_de_dientes,BONTE cepillo dental x-action suave blister 2 unidades,,2.15,1.08,€/ud.,2020-08-29 16:00:00
ADCA3FE6444F01A88B191BBCD4249311,charcuteria_y_quesos_curado_chorizo,DIA chorizo extra sin colorantes pieza 385 gr,,3.45,8.96,€/Kg.,2020-09-26 00:08:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_conservas_dulces_y_mermeladas_frutas_en_almibar_y_en_su_jugo,DIA melocotón bajo valor energético lata 480 gr,,2.19,4.56,€/Kg.,2020-09-07 16:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_cafes,Café lungo forte en cápsulas de aluminio Royal compatible con Nespresso 36 ud.,36 Ud.,8.7,43.94,kg,2020-10-25 13:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,azucar_caramelos_y_chocolate_chocolate,Crema al cacao y leche con avellanas Nocilla,Bote,3.6,5.04,kg,2020-12-23 17:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_todos_los_vinos,Vino D.O. Rioja tinto reserva Castillo de Albai 75 cl.,75 Cl.,7.8,7.8,ud,2020-11-26 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_cerveza_tostada__roja,Cerveza Turia Märzen de Valencia tostada botella 25 cl.,25 Cl.,0.57,2.28,l,2020-12-06 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_refrescos_colas,Refresco de cola Pepsi pack de 12 latas de 33 cl.,Pack 12x33 Cl.,5.52,1.39,l,2020-11-05 13:00:00
ADCA3FE6444F01A88B191BBCD4249311,charcuteria_y_quesos_quesos_oveja,CAMPO REAL queso de oveja semicurado cuña 250 gr,,2.99,11.96,€/Kg.,2020-09-13 04:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cuidado_y_proteccion_corporal_piel,Crema facial anti-arrugas de noche Lift + Super Rellenador Diadermine 50 ml.,50 Ml.,10.3,20.6,100 ml,2020-11-04 01:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_boca_y_sonrisa_dentifricos,Dentífrico y Elixir 2 en 1 sabor a fresa con flúor Licor del Polo 75 ml.,75 Ml.,1.82,2.43,100 ml,2020-11-23 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,congelados_y_helados_helados_conos,NESTLE Extreme helado cono sabor doble vainilla 70 gr,,2.0,28.57,€/Kg.,2021-01-26 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_verduras_y_hortalizas_tomates_y_pepinos,Tomate cherry Carrefour 250 g,250 G,1.0,4.0,kg,2020-10-22 15:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_tablas_y_surtidos,Lote Embutidos ibéricos de cebo Carrefour Calidad y Origen (3x275g) estuche 825 g,,16.9,20.48,kg,2021-01-23 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_pescado_fresco,Rodaballo a filetes,Pieza,10.05,9.95,kg,2020-07-24 16:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_todos_los_vinos,Vino D.O. Rioja tinto crianza Bodegas Alavesas 75 cl.,75 Cl.,5.3,5.3,ud,2020-10-24 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_refrescos_tonica_y_ginger_ale,SCHWEPPES tónica pink lata 33 cl,,0.79,2.39,€/l.,2020-12-02 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,aperitivos_frutos_secos_y_fruta_desecada,Pistacho natural Hacendado,Paquete,2.55,25.5,kg,2020-08-16 16:00:00
433463D95980C252B92C204E3655BB81,el_mercado_carniceria_hamburguesas,Hamburguesa de pollo ecológica Carrefour Bio 2x115 g,230 G,4.3,18.7,kg,2020-12-13 01:00:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_yogures_desnatados,Yogur bífidus desnatado edulcorado natural Danone Activia pack de 8 unidades de 120 g.,,3.09,3.09,kg,2020-12-19 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_menaje_hermeticos,"Recipiente Hermético Rectangular de Cristal 0,6 L. - Transparente",1 Ud,4.5,4.5,ud,2020-12-03 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papel_y_celulosa_servilletas,Servilletas CARREFOUR HOME 25 ud - Rayas Gris,25 Ud,1.99,0.08,ud,2020-12-07 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_cuidado_de_la_ropa_detergentes,Detergente líquido Micolor 40 lavados.,,8.65,0.22,lavado,2021-01-08 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,lacteos_y_huevos_postres_natillas,DANONE DANET natillas de chocolate pack 4 unidades 120 gr,,2.19,4.56,€/Kg.,2020-10-13 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_salsas_y_tomate_frito,Leche de coco light Goya 400 ml.,400 Ml.,2.2,5.5,l,2020-12-04 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cosmetica_labios,Barra de labios Superstay 24h nº 260 Maybelline 1 ud.,1 Ud.,8.95,8.95,ud,2020-11-17 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_aperitivos_frutas_desecadas,Ciruelas sin hueso Borges 250 g.,250 G.,2.25,9.0,kg,2020-11-16 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,lacteos_y_huevos_yogures_lcasei,DANONE ACTIMEL yogur líquido natural 0% M.G pack 12 unidades 100 gr,,5.49,4.58,€/l.,2020-11-23 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papel_y_celulosa_servilletas,Servilletas CARREFOUR 50 ud - Blanco,50 Ud.,1.1,1.1,ud,2020-07-27 17:36:00
885EA3C1F14BDAE3193991E63BF5CFA4,postres_y_yogures_yogures_desnatados,Yogur cremoso con piña Hacendado 0% materia grasa 0% sin azúcares añadidos,Pack-4,1.0,2.0,kg,2020-09-20 16:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_cuidado_de_la_ropa_toallitas_atrapacolores,Toallitas captura colores Protect Iberia 25 ud.,25 Ud.,4.7,0.19,ud,2020-07-28 04:00:00
433463D95980C252B92C204E3655BB81,bebidas_cava_y_champagne_todos_los_cavas_y_champagnes,Cava Bach brut 75 cl.,75 Cl.,7.6,7.6,ud,2020-11-18 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_boca_y_sonrisa_dentifricos,Dentífrico blanqueador 12h de protección completa Colgate Total 75 ml.,,2.1,2.8,100ml,2021-01-25 12:00:00
433463D95980C252B92C204E3655BB81,mascotas_perros_champus_para_perro,Carrefour Champú para Perro Anticaída 250ml,250 L,3.49,13.96,l,2020-09-23 17:12:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_caldos_sopas_y_pure,Caldo natural de pescado Aneto sin gluten y sin lactosa 1 l.,1 L.,4.56,4.56,l,2020-12-06 01:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_del_cabello_coloracion_cabello,Coloración permanente Deliplus 5.5 caoba rojizo,Caja,3.9,3.9,ud,2020-08-19 04:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_y_quesos_al_corte_fiambres_y_cocidos,Pechuga de pollo asada El Pozo Legado sin lactosa 150 g aprox,,1.99,13.25,kg,2021-01-26 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_especias_y_sazonadores,Orégano Carrefour 11 g.,,0.48,43.64,kg,2020-12-19 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_licores_y_cremas_todos_los_licores_y_cremas,Crema catalana Mont Joui 70 cl.,70 Cl.,5.0,7.14,l,2020-12-03 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,congelados_verdura,Verdura para paella Hacendado ultracongelada,Paquete,0.75,1.67,kg,2020-08-10 04:00:00
433463D95980C252B92C204E3655BB81,la_despensa_lacteos_nata,Nata para cocinar espesa Président pack de 2 unidades de 250 ml.,,2.25,4.5,l,2021-01-22 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_aceites_y_vinagres,Aceite de oliva intenso 1º Carrefour garrafa 5 l.,5 L.,10.45,2.09,l,2020-10-15 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_colonias_femeninas,PAULA ECHEVARRÍA colonia frasco 100 ml,,7.95,79.5,€/l.,2020-08-20 16:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_magdalenas_dulces_y_bollos,Berlina glace Donuts 4 ud.,,2.01,9.66,kg,2020-12-22 13:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,carne_cerdo,Codillo de cerdo semicocido al estilo Alemán,,4.4,4.0,kg,2021-01-21 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cereales_y_galletas_cereales,Copos de maíz Corn Flakes Kellogg's,,2.45,4.9,kg,2020-07-22 16:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebe_alimentacion_infantil_potitos_de_carne,HERO Baby buenas noches pollo con verduritas tarrito 2x190 gr,,1.99,5.24,€/Kg.,2021-01-07 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_refrescos_sabores_sin_gas,Limonada Minute Maid Ligero sin gas botella 1 l.,1 L.,1.24,,,2020-07-18 16:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_cuidado_ropa__complementos_aditivos_para_el_lavado,IBERIA tinte color rojo no destiñe a 40 º C caja 1 ud,,2.45,2.45,€/ud.,2020-11-26 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,mascotas_gato,"Bocaditos en salsa gato adulto Delikuit con pollo, pavo y verduras",Bote,0.32,0.8,kg,2020-12-08 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,limpieza_y_hogar_limpieza_vajilla,Lavavajillas todo en 1 Bosque Verde en pastillas,Paquete,2.55,4.9,kg,2020-12-08 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_salchichon_salami_y_fuet,Salchichón ibérico extra Carrefour sin gluten pack de 2 unidades de 125 g,,1.95,15.6,kg,2020-12-25 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_salsas_y_tomate_frito,Mostaza cero Prima sin gluten envase 325 g.,325 G.,1.85,5.61,kg,2020-11-13 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_celulosa_panuelos_y_tissues,REGINA Rinoactive pañuelos 4 capas con defensil paquete 10 uds,,1.59,1.59,€/ud.,2020-12-28 12:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papeleria_pequeno_accesorio,"Notas adhesivas en cubo 76x76mm, 400 hojas/cubo color rosas",1 Ud.,3.2,3.2,ud,2020-12-02 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,charcuteria_y_quesos_quesos_cabra,GARCIA BAQUERO queso fresco de cabra pieza 500 gr,,8.49,16.98,€/Kg.,2020-09-14 04:47:00
433463D95980C252B92C204E3655BB81,el_mercado_charcuteria_y_quesos_al_corte_curados_y_embutidos,Salami Alharce Campofrío al corte 250 g aprox,,3.99,15.95,kg,2020-12-28 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_higiene_intima_incontinencia,BONTE compresas de incontinencia para hombres paquete 10 uds,,3.35,0.34,€/ud.,2020-12-18 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,mascotas_accesorios_accesorios,MENFORSAN champú para perros pelo negro bote 300 ml,,5.29,5.29,€/ud.,2020-09-04 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,fruta_y_verdura_lechuga_y_ensalada_preparada,Lechuga romana cortada,Paquete,1.1,5.5,kg,2020-10-16 00:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_productos_para_toda_la_casa_insecticidas,Trampa detectora de polillas de los alimentos Carrefour 1 ud.,1 Ud.,2.25,1.12,ud,2020-11-27 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,marisco_y_pescado_marisco,Langostino cocido y pelado Pescanova ultracongelado,Paquete,3.65,18.25,kg,2020-12-14 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_sangria_y_tinto_de_verano,"Sangría Don Simón botella 1,5 l.","1,5 L.",1.75,1.17,l,2020-10-23 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_alimentacion_legumbres,Alubia blanca cocida ecológica Pedro Luis 425 g.,,2.8,5.6,kg,2021-01-26 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,agua_y_refrescos_refresco_de_te_y_sin_gas,Té verde japonés Kyoko,Botella,1.15,2.88,L,2020-12-16 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,huevos_leche_y_mantequilla_leche_y_bebidas_vegetales,Leche semidesnatada Pascual,Brick,5.34,0.89,L,2020-08-05 04:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,bodega_vino_blanco,Vino blanco albariño D.O Rías Baixas Pazo de Orantes,Botella,3.55,4.73,L,2020-08-20 16:00:00
433463D95980C252B92C204E3655BB81,la_despensa_yogures_y_postres_yogures_liquidos,Yogur líquido de fresa Danonino pack de 4 unidades de 100 g.,Pack 4x100 G.,2.01,,,2020-07-19 04:00:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_productos_para_toda_la_casa_limpia_muebles,Reparador oscuro para rayas y arañazos en la madera Ocedar 100 ml.,100 Ml.,4.8,48.0,l,2020-10-26 13:00:00
433463D95980C252B92C204E3655BB81,la_despensa_lacteos_bebida_vegetal,Bebida de arroz calcio sin azúcar añadido Carrefour sin gluten brik 1 l.,1 L.,1.13,1.13,l,2020-11-27 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_gulas_surimi_elaborados,La Gula del Norte al ajillo con gambas 250 gr.,250 Gr.,4.9,19.6,kg,2020-11-28 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cabello_acondicionadores,Acondicionador hidratante de agua de coco y aloe vera Original Remedies 250 ml.,250 Ml.,3.45,1.38,100 ml,2020-12-14 00:00:00
433463D95980C252B92C204E3655BB81,parafarmacia_bebe_papillas_y_galletas,Papilla infantil desde 4 meses de arroz sin azúcar añadido Nestlé Nestum sin gluten y sin aceite de palma 250 g.,,2.95,11.8,kg,2021-01-16 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_colonias_femeninas,VICTORIO & LUCCHINO agua de colonia nº 5 spray 150 ml,,11.5,76.67,€/l.,2020-10-12 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_higiene_bucal_productos_protesicos,ALGASIV almohadillas dental inferior caja 18 uds,,6.99,0.39,€/ud.,2020-11-08 12:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,azucar_caramelos_y_chocolate_chocolate,Cacahuetes Hacendado chocolate con leche,Paquete,1.75,7.0,kg,2020-11-08 00:00:00
885EA3C1F14BDAE3193991E63BF5CFA4,cuidado_facial_y_corporal_higiene_intima,Compresa con alas para pérdidas de orina Depend mini,Paquete,3.7,0.13,ud,2020-11-06 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,mascotas_gatos_alimento_humedo,FELIX alimento para gatos sabor seleccion de carnes bolsa 4 pack x 100 g,,1.79,4.48,€/Kg.,2020-11-27 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,drogueria_y_limpieza_cuidado_ropa__complementos_aditivos_para_el_lavado,CALGON descalcificador de lavadora en pastillas caja 15 ud,,8.49,0.57,€/ud.,2020-12-12 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_cuidado_del_cabello_acondicionador_y_suavizante,BONTE acondicionador rizos perfectos cabello rizado bote 300 ml,,1.48,4.93,€/l.,2021-01-02 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,frescos_pescado_y_marisco_especialidades,DIA cerveza especial lata 33 cl,,0.35,1.06,€/l.,2020-09-14 16:00:00
433463D95980C252B92C204E3655BB81,bebidas_vinos_blanco,"LOTE 96. Estuche de 2 botellas de vino blanco moscatel blanco Marina Alta D.O.Alicante 75 cl+ 1 botella de vino blanco Marina Alta D.O.Alicante 37,5 cl.",1 Ud.,9.7,9.7,ud,2020-11-22 12:00:00
433463D95980C252B92C204E3655BB81,el_mercado_panaderia_bolleria_y_pasteleria_congelados_en_panaderia_bolleria_y_pasteleria,Croissants con mantequilla Carrefour pack de 6 unidades de 60 g.,Pack 6x60 G.,2.69,7.47,kg,2020-09-27 00:05:00
433463D95980C252B92C204E3655BB81,limpieza_y_hogar_papeleria_cartuchos_de_tinta,Cartucho de Tinta HP 62XL - Color,,50.5,50.5,ud,2021-01-14 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_dieteticos_tortitas,BICENTURY tortitas de arroz con chocolate paquete 130 gr,,2.19,16.85,€/Kg.,2020-09-28 00:02:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_platos_preparados,Tofu Ahumado ecológico Soria Natural sin gluten 250 g.,,1.78,7.12,kg,2021-01-25 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_cerveza_rubia,Cerveza Clausthaler sin alcohol botella 33 cl.,33 Cl.,1.18,3.58,l,2020-11-16 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_chocolates_y_bombones_tabletas,DIA chocolate con leche tableta 2 x 150 gr,,1.19,3.97,€/Kg.,2020-11-17 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,bebidas_refrescos_naranja,TRINA bebida de zumo de naranja botella 1.5 lt,,1.69,1.13,€/l.,2021-01-12 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,congelados_y_helados_helados_galletas_y_cucuruchos_para_helado,DIA sorbete de limón barqueta 520 gr,,1.89,3.63,€/Kg.,2021-01-07 00:00:00
433463D95980C252B92C204E3655BB81,bebidas_alcoholes_ron,"Ron Brugal añejo superior 1,75 l.",,29.2,16.69,l,2021-01-21 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_depilacion_y_afeitado_afeitado,Espuma de afeitar con sales minerales y micro aceites Protect 7 La Toja 300 ml.,,2.35,0.78,100ml,2021-01-02 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_infusiones_te,HORNIMANS té verde al limón estuche 20 bolsitas,,2.45,0.12,€/ud.,2020-10-23 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_conservas_sopas_y_precocinados_platos_preparados,Pisto sofrito de verduras Hida 350 g.,350 G.,1.57,4.49,kg,2020-11-28 00:00:00
433463D95980C252B92C204E3655BB81,el_mercado_pescaderia_pescado_y_marisco_congelado,Filete de salmón salvaje congelado 400 g.,,8.75,21.87,kg,2021-01-23 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_aguas_y_zumos_zumos_no_refrigerados,Zumo tropical Carrefour sin azúcar añadido brik 1 l.,,0.63,0.63,l,2021-01-22 12:00:00
433463D95980C252B92C204E3655BB81,perfumeria_e_higiene_cosmetica_rostro,Base de maquillaje F2 Matte Base Revolution 1 ud.,1 Ud.,6.35,6.35,ud,2020-11-13 12:00:00
433463D95980C252B92C204E3655BB81,bebidas_cava_y_champagne_todos_los_cavas_y_champagnes,Cava Castell del Llac dulce 75 cl.,,3.15,3.15,ud,2021-01-14 00:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,Galletas napolitana Cuétara 500 g.,,1.92,3.84,kg,2020-12-28 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,perfumeria_e_higiene_higiene_bucal_enjuagues_y_antisepticos,LICOR DEL POLO enjuague bucal antiplaca botella 500 ml,,4.29,8.58,€/l.,2020-08-03 04:00:00
ADCA3FE6444F01A88B191BBCD4249311,alimentacion_patatas_fritas_aperitivos_y_frutos_secos_patatas_fritas,PRINGLES patatas fritas original tubo 165 gr,,1.87,11.33,€/Kg.,2020-10-26 00:00:00
ADCA3FE6444F01A88B191BBCD4249311,desayuno_dulces_y_pan_bolleria_pastelitos_y_donuts,BONY pastelitos rellenos bolsa 165 gr,,1.75,10.61,€/Kg.,2020-11-22 12:00:00
433463D95980C252B92C204E3655BB81,la_despensa_dulce_y_desayuno_galletas,"Galletas con cereales, miel y cacao Florbú 400 g.",400 G.,2.0,5.0,kg,2020-11-30 12:00:00
ADCA3FE6444F01A88B191BBCD4249311,platos_preparados_carne_carne,VALDETERRA migas con chorizo envase 275 gr,,1.65,6.0,€/Kg.,2020-09-03 16:00:00
433463D95980C252B92C204E3655BB81,bebidas_licores_y_cremas_cremas,Crema de orujo Sierra del Oso sabor fresa con chocolate 70 cl.,70 Cl.,12.8,18.29,l,2020-10-30 00:00:00
